ERROR: Unable to locate a modulefile for 'cudatoolkit/12.4'
[2025-05-10 18:34:53] Python version: Python 3.12.7
PyTorch version: 2.5.1
CUDA available: False
CUDA version: 12.4
[2025-05-10 18:35:03] CUDA not installed or GPUs not available.
[2025-05-10 18:35:03] Running iteration 1 of 10000
model id 637992
LOSS 637992: 68.50187683105469
LOSS 637992: 1626.06787109375
LOSS 637992: 316.1705322265625
LOSS 637992: 88.717529296875
LOSS 637992: 39.650718688964844
LOSS 637992: 25.978797912597656
LOSS 637992: 19.45838165283203
LOSS 637992: 15.729205131530762
LOSS 637992: 13.398975372314453
LOSS 637992: 12.016289710998535
LOSS 637992: 10.964668273925781
LOSS 637992: 10.390693664550781
LOSS 637992: 9.838645935058594
LOSS 637992: 9.515007972717285
LOSS 637992: 9.285135269165039
LOSS 637992: 9.127999305725098
LOSS 637992: 8.901997566223145
LOSS 637992: 8.683838844299316
LOSS 637992: 8.585613250732422
LOSS 637992: 8.481948852539062
LOSS 637992: 8.44083023071289
LOSS 637992: 8.299579620361328
LOSS 637992: 8.24808120727539
LOSS 637992: 8.15814208984375
LOSS 637992: 8.11056900024414
LOSS 637992: 7.971098899841309
LOSS 637992: 7.995674133300781
LOSS 637992: 7.89354133605957
LOSS 637992: 7.9416327476501465
LOSS 637992: 7.787081241607666
LOSS 637992: 7.764279365539551
LOSS 637992: 7.69688081741333
LOSS 637992: 7.764046669006348
LOSS 637992: 7.619712829589844
LOSS 637992: 7.622518539428711
LOSS 637992: 7.502408027648926
LOSS 637992: 7.480263710021973
LOSS 637992: 7.488417625427246
LOSS 637992: 7.470495223999023
LOSS 637992: 7.367654800415039
LOSS 637992: 7.369875907897949
LOSS 637992: 7.350661277770996
LOSS 637992: 7.293917655944824
LOSS 637992: 7.253656387329102
LOSS 637992: 7.209765434265137
LOSS 637992: 7.243122577667236
LOSS 637992: 7.112863540649414
LOSS 637992: 7.141509056091309
LOSS 637992: 7.095378875732422
LOSS 637992: 7.068659782409668
LOSS 637992: 7.040803909301758
LOSS 637992: 7.039468765258789
LOSS 637992: 6.992798328399658
LOSS 637992: 6.959486961364746
LOSS 637992: 7.023021697998047
LOSS 637992: 6.861810684204102
LOSS 637992: 6.9024810791015625
LOSS 637992: 6.881112098693848
LOSS 637992: 6.872590065002441
LOSS 637992: 6.826489448547363
LOSS 637992: 6.76638126373291
LOSS 637992: 6.780035972595215
LOSS 637992: 6.752516746520996
LOSS 637992: 6.67936897277832
LOSS 637992: 6.640439987182617
LOSS 637992: 6.683380126953125
LOSS 637992: 6.607293128967285
LOSS 637992: 6.628177642822266
LOSS 637992: 6.626102447509766
LOSS 637992: 6.541788578033447
LOSS 637992: 6.512125015258789
LOSS 637992: 6.449129104614258
LOSS 637992: 6.487626075744629
LOSS 637992: 6.41963529586792
LOSS 637992: 6.436307907104492
LOSS 637992: 6.423078536987305
LOSS 637992: 6.366093635559082
LOSS 637992: 6.359428405761719
LOSS 637992: 6.370918273925781
LOSS 637992: 6.390902519226074
LOSS 637992: 6.280649185180664
LOSS 637992: 6.266441822052002
LOSS 637992: 6.214939117431641
LOSS 637992: 6.256659030914307
LOSS 637992: 6.227510452270508
LOSS 637992: 6.2107415199279785
LOSS 637992: 6.209187030792236
LOSS 637992: 6.141440391540527
LOSS 637992: 6.114460468292236
LOSS 637992: 6.0713582038879395
LOSS 637992: 6.108017444610596
LOSS 637992: 6.109855651855469
LOSS 637992: 6.098458766937256
LOSS 637992: 6.015645980834961
LOSS 637992: 6.031207084655762
LOSS 637992: 5.989964485168457
LOSS 637992: 5.99290132522583
LOSS 637992: 6.003414154052734
LOSS 637992: 5.958975315093994
LOSS 637992: 5.931117057800293
LOSS 637992: 5.930686950683594
LOSS 637992: 5.883196830749512
LOSS 637992: 5.909735679626465
LOSS 637992: 5.844198226928711
LOSS 637992: 5.8605499267578125
LOSS 637992: 5.813720226287842
LOSS 637992: 5.848091125488281
LOSS 637992: 5.856569290161133
LOSS 637992: 5.7678914070129395
LOSS 637992: 5.793484210968018
LOSS 637992: 5.778524398803711
LOSS 637992: 5.727717399597168
LOSS 637992: 5.723396301269531
LOSS 637992: 5.743969440460205
LOSS 637992: 5.661647319793701
LOSS 637992: 5.6568498611450195
LOSS 637992: 5.657074928283691
LOSS 637992: 5.635621070861816
LOSS 637992: 5.586522579193115
LOSS 637992: 5.5702924728393555
LOSS 637992: 5.568991661071777
LOSS 637992: 5.594082832336426
LOSS 637992: 5.560569763183594
LOSS 637992: 5.543375015258789
LOSS 637992: 5.576314926147461
LOSS 637992: 5.523117542266846
LOSS 637992: 5.532977104187012
LOSS 637992: 5.478694915771484
LOSS 637992: 5.47052001953125
LOSS 637992: 5.4698591232299805
LOSS 637992: 5.453413009643555
LOSS 637992: 5.469781875610352
LOSS 637992: 5.437183380126953
LOSS 637992: 5.417592525482178
LOSS 637992: 5.417001724243164
LOSS 637992: 5.337451934814453
LOSS 637992: 5.39107608795166
LOSS 637992: 5.345743179321289
LOSS 637992: 5.319972038269043
LOSS 637992: 5.304861068725586
LOSS 637992: 5.3296308517456055
LOSS 637992: 5.2801408767700195
LOSS 637992: 5.270447254180908
LOSS 637992: 5.2775421142578125
LOSS 637992: 5.242654323577881
LOSS 637992: 5.251341819763184
LOSS 637992: 5.236926078796387
LOSS 637992: 5.179062366485596
LOSS 637992: 5.245696067810059
LOSS 637992: 5.197765350341797
LOSS 637992: 5.21150016784668
LOSS 637992: 5.14591121673584
LOSS 637992: 5.161520957946777
LOSS 637992: 5.181731224060059
LOSS 637992: 5.156342506408691
LOSS 637992: 5.161294937133789
LOSS 637992: 5.084342002868652
LOSS 637992: 5.094440460205078
LOSS 637992: 5.058225631713867
LOSS 637992: 5.032241344451904
LOSS 637992: 5.0576372146606445
LOSS 637992: 5.0064849853515625
LOSS 637992: 5.02039909362793
LOSS 637992: 5.048546314239502
LOSS 637992: 5.030829429626465
LOSS 637992: 5.0144524574279785
LOSS 637992: 4.9848952293396
LOSS 637992: 4.993066787719727
LOSS 637992: 4.944526195526123
LOSS 637992: 4.976175308227539
LOSS 637992: 4.95305061340332
LOSS 637992: 4.973811149597168
LOSS 637992: 4.902790069580078
LOSS 637992: 4.938978672027588
LOSS 637992: 4.911645889282227
LOSS 637992: 4.890700340270996
LOSS 637992: 4.846400737762451
LOSS 637992: 4.886385917663574
LOSS 637992: 4.836891174316406
LOSS 637992: 4.824669361114502
LOSS 637992: 4.84889554977417
LOSS 637992: 4.806306838989258
LOSS 637992: 4.819001197814941
LOSS 637992: 4.805669784545898
LOSS 637992: 4.73646354675293
LOSS 637992: 4.7880730628967285
LOSS 637992: 4.779353141784668
LOSS 637992: 4.765583038330078
LOSS 637992: 4.8050737380981445
LOSS 637992: 4.76530647277832
LOSS 637992: 4.754784107208252
LOSS 637992: 4.699260711669922
LOSS 637992: 4.755317687988281
LOSS 637992: 4.747437477111816
LOSS 637992: 4.73746919631958
LOSS 637992: 4.683589935302734
LOSS 637992: 4.688611030578613
LOSS 637992: 4.686282157897949
LOSS 637992: 4.661904811859131
LOSS 637992: 4.653293609619141
LOSS 637992: 4.62816047668457
LOSS 637992: 4.619374752044678
LOSS 637992: 4.598654747009277
LOSS 637992: 4.598544120788574
LOSS 637992: 4.6240339279174805
LOSS 637992: 4.599350452423096
LOSS 637992: 4.603705406188965
LOSS 637992: 4.611130714416504
LOSS 637992: 4.6060709953308105
LOSS 637992: 4.592535972595215
LOSS 637992: 4.558039665222168
LOSS 637992: 4.569632530212402
LOSS 637992: 4.541948318481445
LOSS 637992: 4.542326927185059
LOSS 637992: 4.533366680145264
LOSS 637992: 4.570919990539551
LOSS 637992: 4.5186052322387695
LOSS 637992: 4.4959917068481445
LOSS 637992: 4.464998245239258
LOSS 637992: 4.5032639503479
LOSS 637992: 4.514958381652832
LOSS 637992: 4.470117568969727
LOSS 637992: 4.482996463775635
LOSS 637992: 4.488400459289551
LOSS 637992: 4.45347261428833
LOSS 637992: 4.4518632888793945
LOSS 637992: 4.428078651428223
LOSS 637992: 4.442287445068359
LOSS 637992: 4.417531967163086
LOSS 637992: 4.376664161682129
LOSS 637992: 4.428349494934082
LOSS 637992: 4.422178268432617
LOSS 637992: 4.410393714904785
LOSS 637992: 4.383496284484863
LOSS 637992: 4.351017951965332
LOSS 637992: 4.386978626251221
LOSS 637992: 4.3800554275512695
LOSS 637992: 4.368511199951172
LOSS 637992: 4.37973690032959
LOSS 637992: 4.375173568725586
LOSS 637992: 4.3335185050964355
LOSS 637992: 4.337220668792725
LOSS 637992: 4.325347900390625
LOSS 637992: 4.318326473236084
LOSS 637992: 4.325997352600098
LOSS 637992: 4.337156295776367
LOSS 637992: 4.287531852722168
LOSS 637992: 4.273996353149414
LOSS 637992: 4.295295715332031
LOSS 637992: 4.242781162261963
LOSS 637992: 4.2726240158081055
LOSS 637992: 4.252240180969238
LOSS 637992: 4.2669219970703125
LOSS 637992: 4.2782063484191895
LOSS 637992: 4.254150867462158
LOSS 637992: 4.268947124481201
LOSS 637992: 4.1987504959106445
LOSS 637992: 4.205026626586914
LOSS 637992: 4.202235698699951
LOSS 637992: 4.201629638671875
LOSS 637992: 4.228276252746582
LOSS 637992: 4.2250871658325195
LOSS 637992: 4.199007987976074
LOSS 637992: 4.208876132965088
LOSS 637992: 4.164529800415039
LOSS 637992: 4.193386077880859
LOSS 637992: 4.192316055297852
LOSS 637992: 4.161398887634277
LOSS 637992: 4.152981758117676
LOSS 637992: 4.146947860717773
LOSS 637992: 4.178991317749023
LOSS 637992: 4.1858110427856445
LOSS 637992: 4.153482437133789
LOSS 637992: 4.156620502471924
LOSS 637992: 4.111169338226318
LOSS 637992: 4.138007164001465
LOSS 637992: 4.133719444274902
LOSS 637992: 4.104060173034668
LOSS 637992: 4.149086952209473
LOSS 637992: 4.115987777709961
LOSS 637992: 4.104511260986328
LOSS 637992: 4.076194763183594
LOSS 637992: 4.0555291175842285
LOSS 637992: 4.100499153137207
LOSS 637992: 4.079794883728027
LOSS 637992: 4.083178520202637
LOSS 637992: 4.086487770080566
LOSS 637992: 4.045461654663086
LOSS 637992: 4.034046173095703
LOSS 637992: 4.057136535644531
LOSS 637992: 4.0318732261657715
LOSS 637992: 3.9980978965759277
LOSS 637992: 4.047748565673828
LOSS 637992: 4.058254241943359
LOSS 637992: 4.005261421203613
LOSS 637992: 3.995497226715088
LOSS 637992: 4.027987003326416
LOSS 637992: 3.976579189300537
LOSS 637992: 4.009533405303955
LOSS 637992: 3.9851150512695312
LOSS 637992: 4.006502151489258
LOSS 637992: 3.984053134918213
LOSS 637992: 3.9932138919830322
LOSS 637992: 3.996812343597412
LOSS 637992: 3.9648680686950684
LOSS 637992: 3.9756217002868652
LOSS 637992: 3.946073293685913
LOSS 637992: 3.9716506004333496
LOSS 637992: 3.9611196517944336
LOSS 637992: 3.922797679901123
LOSS 637992: 3.939986228942871
LOSS 637992: 3.9772467613220215
LOSS 637992: 3.947361469268799
LOSS 637992: 3.910984992980957
LOSS 637992: 3.9016168117523193
LOSS 637992: 3.911590576171875
LOSS 637992: 3.95117449760437
LOSS 637992: 3.882997989654541
LOSS 637992: 3.939734935760498
LOSS 637992: 3.900495767593384
LOSS 637992: 3.8950116634368896
LOSS 637992: 3.906524181365967
LOSS 637992: 3.8688557147979736
LOSS 637992: 3.8872387409210205
LOSS 637992: 3.9045679569244385
LOSS 637992: 3.851686954498291
LOSS 637992: 3.8737735748291016
LOSS 637992: 3.9018476009368896
LOSS 637992: 3.862431049346924
LOSS 637992: 3.872767448425293
LOSS 637992: 3.866114616394043
LOSS 637992: 3.834176540374756
LOSS 637992: 3.845043182373047
LOSS 637992: 3.832324504852295
LOSS 637992: 3.843641996383667
LOSS 637992: 3.797489643096924
LOSS 637992: 3.8122575283050537
LOSS 637992: 3.8202638626098633
LOSS 637992: 3.8176956176757812
LOSS 637992: 3.8249034881591797
LOSS 637992: 3.7931032180786133
LOSS 637992: 3.7979636192321777
LOSS 637992: 3.7781176567077637
LOSS 637992: 3.7807435989379883
LOSS 637992: 3.7977404594421387
LOSS 637992: 3.7800559997558594
LOSS 637992: 3.7708725929260254
LOSS 637992: 3.7729201316833496
LOSS 637992: 3.7933287620544434
LOSS 637992: 3.801593542098999
LOSS 637992: 3.760073184967041
LOSS 637992: 3.77390193939209
LOSS 637992: 3.7781479358673096
LOSS 637992: 3.7480578422546387
LOSS 637992: 3.763033866882324
LOSS 637992: 3.756405830383301
LOSS 637992: 3.743177890777588
LOSS 637992: 3.72145414352417
LOSS 637992: 3.776535749435425
LOSS 637992: 3.734659194946289
LOSS 637992: 3.7209086418151855
LOSS 637992: 3.728989601135254
LOSS 637992: 3.7326011657714844
LOSS 637992: 3.755049705505371
LOSS 637992: 3.7581491470336914
LOSS 637992: 3.743715763092041
LOSS 637992: 3.7083303928375244
LOSS 637992: 3.720130443572998
LOSS 637992: 3.6920008659362793
LOSS 637992: 3.6956796646118164
LOSS 637992: 3.676145076751709
LOSS 637992: 3.701164722442627
LOSS 637992: 3.692748785018921
LOSS 637992: 3.7009224891662598
LOSS 637992: 3.6833157539367676
LOSS 637992: 3.6599464416503906
LOSS 637992: 3.6993250846862793
LOSS 637992: 3.7196269035339355
LOSS 637992: 3.6560425758361816
LOSS 637992: 3.6640567779541016
LOSS 637992: 3.65494966506958
LOSS 637992: 3.686333179473877
LOSS 637992: 3.671996593475342
LOSS 637992: 3.6403913497924805
LOSS 637992: 3.6364407539367676
LOSS 637992: 3.6622328758239746
LOSS 637992: 3.644921064376831
LOSS 637992: 3.641481637954712
LOSS 637992: 3.646347999572754
LOSS 637992: 3.630995750427246
LOSS 637992: 3.606468915939331
LOSS 637992: 3.643557071685791
LOSS 637992: 3.6248111724853516
LOSS 637992: 3.6443839073181152
LOSS 637992: 3.5951757431030273
LOSS 637992: 3.604252815246582
LOSS 637992: 3.602975845336914
LOSS 637992: 3.630150318145752
LOSS 637992: 3.595689535140991
LOSS 637992: 3.602004289627075
LOSS 637992: 3.599503993988037
LOSS 637992: 3.593184232711792
LOSS 637992: 3.6037330627441406
LOSS 637992: 3.583545446395874
LOSS 637992: 3.589881420135498
LOSS 637992: 3.5600929260253906
LOSS 637992: 3.5686635971069336
LOSS 637992: 3.5754222869873047
LOSS 637992: 3.5764245986938477
LOSS 637992: 3.5761241912841797
LOSS 637992: 3.572425365447998
LOSS 637992: 3.5626063346862793
LOSS 637992: 3.5334219932556152
LOSS 637992: 3.5751113891601562
LOSS 637992: 3.5414702892303467
LOSS 637992: 3.5444440841674805
LOSS 637992: 3.5286636352539062
LOSS 637992: 3.5822014808654785
LOSS 637992: 3.5533220767974854
LOSS 637992: 3.5393404960632324
LOSS 637992: 3.552420139312744
LOSS 637992: 3.4993841648101807
LOSS 637992: 3.5553250312805176
LOSS 637992: 3.5433201789855957
LOSS 637992: 3.4931793212890625
LOSS 637992: 3.5227460861206055
LOSS 637992: 3.5129823684692383
LOSS 637992: 3.5483241081237793
LOSS 637992: 3.525921106338501
LOSS 637992: 3.5061089992523193
LOSS 637992: 3.5263118743896484
LOSS 637992: 3.49436092376709
LOSS 637992: 3.480125665664673
LOSS 637992: 3.484602451324463
LOSS 637992: 3.4943015575408936
LOSS 637992: 3.4863638877868652
LOSS 637992: 3.5122146606445312
LOSS 637992: 3.4859824180603027
LOSS 637992: 3.5036096572875977
LOSS 637992: 3.4648685455322266
LOSS 637992: 3.478738307952881
LOSS 637992: 3.479959487915039
LOSS 637992: 3.4752349853515625
LOSS 637992: 3.5134811401367188
LOSS 637992: 3.4518942832946777
LOSS 637992: 3.4616761207580566
LOSS 637992: 3.4797468185424805
LOSS 637992: 3.475940704345703
LOSS 637992: 3.4831433296203613
LOSS 637992: 3.4436116218566895
LOSS 637992: 3.45582914352417
LOSS 637992: 3.447938919067383
LOSS 637992: 3.4526703357696533
LOSS 637992: 3.455082654953003
LOSS 637992: 3.415341854095459
LOSS 637992: 3.4637341499328613
LOSS 637992: 3.4484992027282715
LOSS 637992: 3.4375038146972656
LOSS 637992: 3.4606587886810303
LOSS 637992: 3.392775058746338
LOSS 637992: 3.427250862121582
LOSS 637992: 3.4064996242523193
LOSS 637992: 3.426720142364502
LOSS 637992: 3.4016168117523193
LOSS 637992: 3.4186644554138184
LOSS 637992: 3.4337074756622314
LOSS 637992: 3.401993751525879
LOSS 637992: 3.4022021293640137
LOSS 637992: 3.4003641605377197
LOSS 637992: 3.418488025665283
LOSS 637992: 3.4049875736236572
LOSS 637992: 3.4049408435821533
LOSS 637992: 3.3712687492370605
LOSS 637992: 3.4046406745910645
LOSS 637992: 3.4063966274261475
LOSS 637992: 3.4213595390319824
LOSS 637992: 3.369509696960449
LOSS 637992: 3.4039597511291504
LOSS 637992: 3.384066343307495
LOSS 637992: 3.391010046005249
LOSS 637992: 3.3799452781677246
LOSS 637992: 3.393519163131714
LOSS 637992: 3.3763890266418457
LOSS 637992: 3.338094711303711
LOSS 637992: 3.3425960540771484
LOSS 637992: 3.3836781978607178
LOSS 637992: 3.378894805908203
LOSS 637992: 3.368184804916382
LOSS 637992: 3.352238416671753
LOSS 637992: 3.3474321365356445
LOSS 637992: 3.3381123542785645
LOSS 637992: 3.3689160346984863
LOSS 637992: 3.3346242904663086
LOSS 637992: 3.3529891967773438
LOSS 637992: 3.327087879180908
LOSS 637992: 3.3791418075561523
LOSS 637992: 3.329115867614746
LOSS 637992: 3.334850788116455
LOSS 637992: 3.316650152206421
LOSS 637992: 3.3393921852111816
LOSS 637992: 3.3531508445739746
LOSS 637992: 3.33010196685791
LOSS 637992: 3.3188793659210205
LOSS 637992: 3.321166515350342
LOSS 637992: 3.331238269805908
LOSS 637992: 3.339184284210205
LOSS 637992: 3.3654932975769043
LOSS 637992: 3.2991721630096436
LOSS 637992: 3.302318811416626
LOSS 637992: 3.303927183151245
LOSS 637992: 3.2977800369262695
LOSS 637992: 3.2941079139709473
LOSS 637992: 3.2974772453308105
LOSS 637992: 3.3031599521636963
LOSS 637992: 3.3150734901428223
LOSS 637992: 3.329012393951416
LOSS 637992: 3.2921628952026367
LOSS 637992: 3.3306775093078613
LOSS 637992: 3.293760061264038
LOSS 637992: 3.291309356689453
LOSS 637992: 3.2795848846435547
LOSS 637992: 3.308777093887329
LOSS 637992: 3.2903120517730713
LOSS 637992: 3.2747621536254883
LOSS 637992: 3.2929582595825195
LOSS 637992: 3.2794456481933594
LOSS 637992: 3.2614922523498535
LOSS 637992: 3.232024669647217
LOSS 637992: 3.264298915863037
LOSS 637992: 3.2591710090637207
LOSS 637992: 3.273866653442383
LOSS 637992: 3.284520387649536
LOSS 637992: 3.2575182914733887
LOSS 637992: 3.2484493255615234
LOSS 637992: 3.268721342086792
LOSS 637992: 3.25614595413208
LOSS 637992: 3.2759923934936523
LOSS 637992: 3.2478537559509277
LOSS 637992: 3.2338075637817383
LOSS 637992: 3.2443199157714844
LOSS 637992: 3.2397632598876953
LOSS 637992: 3.241870641708374
LOSS 637992: 3.2312474250793457
LOSS 637992: 3.2217235565185547
LOSS 637992: 3.241873264312744
LOSS 637992: 3.2460126876831055
LOSS 637992: 3.2304229736328125
LOSS 637992: 3.2264132499694824
LOSS 637992: 3.2240500450134277
LOSS 637992: 3.252952814102173
LOSS 637992: 3.2203774452209473
LOSS 637992: 3.2273471355438232
LOSS 637992: 3.1899261474609375
LOSS 637992: 3.219877243041992
LOSS 637992: 3.2214415073394775
LOSS 637992: 3.2047719955444336
LOSS 637992: 3.207468032836914
LOSS 637992: 3.216864585876465
LOSS 637992: 3.232447385787964
LOSS 637992: 3.186767101287842
LOSS 637992: 3.205396890640259
LOSS 637992: 3.1997556686401367
LOSS 637992: 3.1860511302948
LOSS 637992: 3.2197084426879883
LOSS 637992: 3.1887903213500977
LOSS 637992: 3.206942081451416
LOSS 637992: 3.1983909606933594
LOSS 637992: 3.211534023284912
LOSS 637992: 3.2160422801971436
LOSS 637992: 3.203918933868408
LOSS 637992: 3.188417911529541
LOSS 637992: 3.1994616985321045
LOSS 637992: 3.216057300567627
LOSS 637992: 3.1765952110290527
LOSS 637992: 3.198551893234253
LOSS 637992: 3.1869888305664062
LOSS 637992: 3.185316324234009
LOSS 637992: 3.1839871406555176
LOSS 637992: 3.202369213104248
LOSS 637992: 3.1753995418548584
LOSS 637992: 3.1661221981048584
LOSS 637992: 3.1725902557373047
LOSS 637992: 3.1734447479248047
LOSS 637992: 3.1705105304718018
LOSS 637992: 3.167323112487793
LOSS 637992: 3.1779932975769043
LOSS 637992: 3.1600942611694336
LOSS 637992: 3.1444084644317627
