[2025-05-10 19:49:03] Python version: Python 3.12.7
PyTorch version: 2.5.1
CUDA available: True
CUDA version: 12.4
[2025-05-10 19:49:08] GPU Information: NVIDIA A100 80GB PCIe
[2025-05-10 19:49:08] Running iteration 1 of 10000
model id 950073
LOSS 950073: 67.6423568725586
LOSS 950073: 1493.3035888671875
LOSS 950073: 126.30670166015625
LOSS 950073: 39.4632568359375
LOSS 950073: 30.56122589111328
LOSS 950073: 40.37257385253906
LOSS 950073: 77.76528930664062
LOSS 950073: 95.03775024414062
LOSS 950073: 70.10078430175781
LOSS 950073: 43.886962890625
LOSS 950073: 27.149879455566406
LOSS 950073: 17.025070190429688
LOSS 950073: 12.24673843383789
LOSS 950073: 10.05534553527832
LOSS 950073: 8.953789710998535
LOSS 950073: 8.41305923461914
LOSS 950073: 8.176079750061035
LOSS 950073: 7.985431671142578
LOSS 950073: 7.8380327224731445
LOSS 950073: 7.715447425842285
LOSS 950073: 7.575580596923828
LOSS 950073: 7.519002914428711
LOSS 950073: 7.434686183929443
LOSS 950073: 7.394352912902832
LOSS 950073: 7.293847560882568
LOSS 950073: 7.293499946594238
LOSS 950073: 7.216713905334473
LOSS 950073: 7.159666061401367
LOSS 950073: 7.142950057983398
LOSS 950073: 7.073664665222168
LOSS 950073: 7.038846015930176
LOSS 950073: 6.917902946472168
LOSS 950073: 6.8758087158203125
LOSS 950073: 6.856897354125977
LOSS 950073: 6.817132472991943
LOSS 950073: 6.815211296081543
LOSS 950073: 6.7682294845581055
LOSS 950073: 6.675750255584717
LOSS 950073: 6.717593669891357
LOSS 950073: 6.667965888977051
LOSS 950073: 6.5966997146606445
LOSS 950073: 6.583234786987305
LOSS 950073: 6.462705612182617
LOSS 950073: 6.460519790649414
LOSS 950073: 6.48276424407959
LOSS 950073: 6.409775733947754
LOSS 950073: 6.4073615074157715
LOSS 950073: 6.31190824508667
LOSS 950073: 6.290392875671387
LOSS 950073: 6.275195121765137
LOSS 950073: 6.2744951248168945
LOSS 950073: 6.246375560760498
LOSS 950073: 6.1684465408325195
LOSS 950073: 6.157360076904297
LOSS 950073: 6.074265480041504
LOSS 950073: 6.1088690757751465
LOSS 950073: 6.070914268493652
LOSS 950073: 6.042436599731445
LOSS 950073: 5.991721153259277
LOSS 950073: 5.9781904220581055
LOSS 950073: 5.941468238830566
LOSS 950073: 5.928834438323975
LOSS 950073: 5.89751672744751
LOSS 950073: 5.8546953201293945
LOSS 950073: 5.880923271179199
LOSS 950073: 5.820324897766113
LOSS 950073: 5.828866958618164
LOSS 950073: 5.8043389320373535
LOSS 950073: 5.739273548126221
LOSS 950073: 5.678734302520752
LOSS 950073: 5.702726364135742
LOSS 950073: 5.645643711090088
LOSS 950073: 5.640830993652344
LOSS 950073: 5.642190933227539
LOSS 950073: 5.575029373168945
LOSS 950073: 5.566988468170166
LOSS 950073: 5.508044719696045
LOSS 950073: 5.511481761932373
LOSS 950073: 5.452701091766357
LOSS 950073: 5.468863010406494
LOSS 950073: 5.491789817810059
LOSS 950073: 5.470542907714844
LOSS 950073: 5.336029529571533
LOSS 950073: 5.356713771820068
LOSS 950073: 5.310524940490723
LOSS 950073: 5.312830924987793
LOSS 950073: 5.3307342529296875
LOSS 950073: 5.304498195648193
LOSS 950073: 5.307028770446777
LOSS 950073: 5.259795188903809
LOSS 950073: 5.258034706115723
LOSS 950073: 5.263983726501465
LOSS 950073: 5.16649055480957
LOSS 950073: 5.228117942810059
LOSS 950073: 5.167715072631836
LOSS 950073: 5.188876628875732
LOSS 950073: 5.1059722900390625
LOSS 950073: 5.122751235961914
LOSS 950073: 5.076085090637207
LOSS 950073: 5.048413276672363
LOSS 950073: 5.055977821350098
LOSS 950073: 5.0009026527404785
LOSS 950073: 5.030831813812256
LOSS 950073: 5.023945331573486
LOSS 950073: 4.974300861358643
LOSS 950073: 4.973560810089111
LOSS 950073: 4.956892490386963
LOSS 950073: 4.925046443939209
LOSS 950073: 4.900326728820801
LOSS 950073: 4.886678218841553
LOSS 950073: 4.84980583190918
LOSS 950073: 4.867811679840088
LOSS 950073: 4.810027599334717
LOSS 950073: 4.845455169677734
LOSS 950073: 4.8225226402282715
LOSS 950073: 4.835359573364258
LOSS 950073: 4.775430679321289
LOSS 950073: 4.755009651184082
LOSS 950073: 4.762587070465088
LOSS 950073: 4.745984077453613
LOSS 950073: 4.7018351554870605
LOSS 950073: 4.710625648498535
LOSS 950073: 4.67052698135376
LOSS 950073: 4.724174499511719
LOSS 950073: 4.673032760620117
LOSS 950073: 4.663182258605957
LOSS 950073: 4.6731414794921875
LOSS 950073: 4.630006790161133
LOSS 950073: 4.606222152709961
LOSS 950073: 4.595673084259033
LOSS 950073: 4.572239875793457
LOSS 950073: 4.574615478515625
LOSS 950073: 4.562647342681885
LOSS 950073: 4.535053730010986
LOSS 950073: 4.480981826782227
LOSS 950073: 4.524672508239746
LOSS 950073: 4.516902446746826
LOSS 950073: 4.4737162590026855
LOSS 950073: 4.465450286865234
LOSS 950073: 4.445018291473389
LOSS 950073: 4.445864200592041
LOSS 950073: 4.437309265136719
LOSS 950073: 4.423410415649414
LOSS 950073: 4.397388458251953
LOSS 950073: 4.414473533630371
LOSS 950073: 4.398678302764893
LOSS 950073: 4.363210201263428
LOSS 950073: 4.345869541168213
LOSS 950073: 4.348383903503418
LOSS 950073: 4.318814277648926
LOSS 950073: 4.315252304077148
LOSS 950073: 4.348718643188477
LOSS 950073: 4.282584190368652
LOSS 950073: 4.307241439819336
LOSS 950073: 4.282042503356934
LOSS 950073: 4.235434532165527
LOSS 950073: 4.236940860748291
LOSS 950073: 4.272782325744629
LOSS 950073: 4.241800308227539
LOSS 950073: 4.229495048522949
LOSS 950073: 4.263161659240723
LOSS 950073: 4.250588417053223
LOSS 950073: 4.215235233306885
LOSS 950073: 4.181407928466797
LOSS 950073: 4.176274299621582
LOSS 950073: 4.162842750549316
LOSS 950073: 4.161342620849609
LOSS 950073: 4.133073806762695
LOSS 950073: 4.127443313598633
LOSS 950073: 4.138729095458984
LOSS 950073: 4.101772308349609
LOSS 950073: 4.135485649108887
LOSS 950073: 4.12612247467041
LOSS 950073: 4.061217308044434
LOSS 950073: 4.061511516571045
LOSS 950073: 4.070867538452148
LOSS 950073: 4.050511837005615
LOSS 950073: 4.038909435272217
LOSS 950073: 4.055625915527344
LOSS 950073: 4.019474983215332
LOSS 950073: 3.9953274726867676
LOSS 950073: 4.017983436584473
LOSS 950073: 3.9985156059265137
LOSS 950073: 4.020268440246582
LOSS 950073: 3.992431879043579
LOSS 950073: 3.998063087463379
LOSS 950073: 3.957185983657837
